lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
76.25,-45,19.44,15.66,14.82,15,17.25,18.6,21.45,31.77,34.2,23.4,21.96,19.74
76.25,-41.25,22.65,19.2,17.52,16.08,16.83,17.58,17.31,27.45,31.56,24.3,22.95,22.08
76.25,-37.5,27.6,24.81,23.64,18.09,17.52,17.13,15.57,26.1,33.81,28.77,27.3,27.78
76.25,-33.75,37.35,35.58,35.76,26.4,24.96,23.34,22.8,35.76,44.76,41.7,38.88,39.84
76.25,-30,47.07,46.98,49.92,36.72,32.79,28.38,28.74,42.18,56.19,56.58,53.79,53.07
76.25,-26.25,57.21,59.76,64.5,51.3,43.41,44.43,49.83,53.61,69.36,74.43,71.91,67.98
76.25,-22.5,53.4,56.22,62.43,50.46,39.39,42.87,44.73,46.5,65.49,73.95,72.45,65.52
73.75,71.25,30.33,22.38,25.83,37.59,38.22,34.29,45.72,47.16,50.61,52.8,47.49,39.96
73.75,82.5,27.81,22.23,26.4,40.05,40.44,46.68,53.58,44.43,51.6,58.02,48.72,38.52
73.75,86.25,24.69,19.77,24.48,36.99,38.28,45.9,52.8,42.03,46.35,54.39,44.97,35.1
73.75,90,23.16,18.93,24.99,39.6,41.34,50.79,62.61,48.78,50.4,54.75,42.69,33.72
73.75,93.75,20.64,17.19,24.48,39.63,42.3,48.72,61.65,53.58,51.99,52.68,40.08,32.01
73.75,97.5,18.15,15.24,23.01,37.32,42.81,45.6,58.2,57,50.49,48.78,37.14,28.77
73.75,101.25,16.98,14.58,22.89,36.75,45.6,49.74,61.98,61.53,50.7,47.28,35.61,26.31
73.75,105,15.12,13.29,21.15,34.14,44.19,46.92,57.69,57,47.49,43.74,32.01,23.1
73.75,108.75,17.13,15.72,23.61,38.52,50.52,53.43,62.4,61.5,57.21,48.75,36.99,26.46
73.75,112.5,12.84,11.64,17.94,28.68,37.8,40.29,47.22,45.93,44.4,34.86,27.06,19.5
73.75,116.25,16.26,14.16,19.53,28.38,36.27,39.6,46.71,46.89,45.3,37.65,34.05,22.83
73.75,120,14.19,13.38,19.05,26.88,34.53,38.58,44.7,44.76,44.37,37.89,36.18,23.19
73.75,123.75,14.91,14.25,20.07,28.5,34.2,41.25,46.08,46.05,46.65,39.87,39.51,24.66
73.75,127.5,13.29,12.99,17.22,24.42,26.97,32.76,36.36,38.73,41.13,33.96,35.64,22.08
73.75,-123.75,19.02,18.09,21.12,26.88,24.3,24.09,29.55,42.36,42.84,34.83,32.22,24.06
73.75,-120,19.5,18.42,21.06,27.9,28.65,26.64,33.45,46.89,47.67,39.78,33.9,25.47
73.75,-116.25,20.31,19.5,21.96,30.63,31.11,27.96,35.61,50.85,53.19,47.85,37.77,29.07
73.75,-112.5,17.01,16.53,18.15,26.25,26.46,22.38,30.9,42.9,44.79,40.56,32.19,25.98
73.75,-93.75,22.38,18.27,23.13,33.93,33,32.19,41.76,53.61,47.1,43.2,36.45,28.05
73.75,-90,15.66,12.12,17.7,28.41,25.32,32.07,33.48,41.61,36.6,31.53,24.36,18.6
73.75,-86.25,16.95,12.72,19.23,33.36,33.06,41.85,42.78,50.28,46.44,35.82,27.42,19.92
73.75,-82.5,25.23,21.66,29.34,43.02,49.29,73.74,85.29,79.86,64.86,47.73,38.61,29.25
73.75,-78.75,23.49,20.61,24.33,31.62,39.54,46.2,61.11,61.74,56.64,39.99,32.34,26.61
73.75,-56.25,33.57,27.87,30.39,30.63,34.44,39.45,57.39,60.66,72.87,47.37,46.62,36.42
73.75,-52.5,30.9,24.06,29.97,31.77,37.92,51.15,74.43,72.48,75.39,45.21,45.09,32.76
73.75,-48.75,24.06,18.12,22.11,24.33,29.61,30.6,45.93,54.99,56.4,33.18,33.3,24.27
73.75,-45,20.55,15.21,16.86,18.33,21.81,25.29,35.1,42.48,39.54,24,24.24,18.81
73.75,-41.25,24.45,19.56,18.15,17.55,19.56,23.64,29.97,35.01,34.92,22.65,23.1,20.73
73.75,-37.5,30.27,26.67,24.45,18.06,17.37,20.49,21.48,27.6,34.44,26.49,28.35,27.66
73.75,-33.75,46.2,42.99,43.2,31.47,27.6,30.24,28.86,37.14,52.38,45.99,48.33,46.53
73.75,-30,58.86,56.88,61.41,45.9,37.44,40.11,37.38,42.93,67.71,65.01,67.41,63.42
73.75,-26.25,66.03,66.15,72.84,56.76,44.46,51.9,53.31,51.09,78.3,80.04,82.77,75.75
73.75,-22.5,75.39,76.83,82.44,68.37,52.02,50.67,57.03,60.06,92.58,98.37,101.58,89.73
71.25,22.5,68.16,58.86,60,60,67.29,65.49,72.96,71.34,95.4,96.99,73.26,60.45
71.25,26.25,51.75,46.77,44.31,45.21,50.1,46.14,48.87,47.46,68.97,71.01,53.22,47.04
71.25,30,46.14,44.52,41.07,45.36,50.52,44.7,47.67,49.47,68.31,66.78,49.65,44.22
71.25,67.5,34.77,28.2,31.02,45.21,48.57,42.75,61.62,60.36,57.93,60.78,52.77,41.61
71.25,71.25,29.34,24.69,28.92,44.73,46.53,44.85,63.03,62.37,59.37,58.62,47.55,34.17
71.25,75,31.8,27.57,29.58,43.11,45.9,44.43,55.05,60.33,60.81,60.24,49.74,39.54
71.25,78.75,30.18,26.49,30.12,41.55,44.16,46.71,53.58,54.15,59.25,60.72,50.52,37.8
71.25,82.5,29.97,26.43,31.71,45.75,50.91,65.01,74.73,60.3,66.03,67.23,52.17,38.46
71.25,86.25,28.47,25.38,31.08,45.33,52.47,67.83,74.19,56.97,63.75,68.22,51.12,38.25
71.25,90,26.01,23.52,29.64,45.21,54.36,66.96,72.87,57.78,60.3,66.48,48.63,36.69
71.25,93.75,24.63,22.65,30.18,47.85,61.05,75.21,81.93,73.08,65.04,64.62,46.56,35.88
71.25,97.5,17.64,15.66,23.55,37.74,54.87,69.96,74.55,71.64,53.07,46.92,32.94,26.88
71.25,101.25,15.99,14.19,23.1,35.55,53.94,66.15,70.38,72.45,51.66,42.63,30.24,24.6
71.25,105,16.5,14.97,24.45,37.44,54.87,63.9,69.36,70.83,53.31,45.15,32.31,24.75
71.25,108.75,16.44,15,24.12,37.95,53.76,63.96,70.02,67.71,53.55,45.39,31.98,23.58
71.25,112.5,13.89,12.66,20.22,32.97,43.83,54.63,60.15,55.83,47.64,39.6,27.3,19.95
71.25,116.25,14.43,13.35,20.34,31.89,38.67,50.82,55.32,51.15,46.62,41.97,30,20.88
71.25,120,15.6,15.3,22.38,33.75,40.77,56.61,60.33,52.62,50.52,46.41,36.18,23.76
71.25,123.75,14.76,14.73,21.48,32.34,39.27,54.36,59.22,48.69,48.75,43.65,36.75,22.86
71.25,127.5,15.36,15.57,21.12,31.71,40.14,51.93,55.8,47.28,48.69,41.64,36.69,22.83
71.25,131.25,14.49,14.82,18.48,27.27,35.19,53.55,51.93,46.89,44.85,36.87,37.41,22.74
71.25,135,13.26,13.8,16.8,23.43,29.28,52.11,51.42,46.98,42.33,33.42,34.89,22.86
71.25,138.75,15.84,16.14,19.62,26.64,30.96,56.55,56.31,52.29,45.84,37.68,39.18,27.6
71.25,142.5,16.02,16.83,18.69,23.67,25.08,44.58,46.71,47.88,39.24,34.53,35.88,27.78
71.25,146.25,15.87,16.8,16.98,21.15,22.23,35.37,41.67,43.11,35.13,31.92,32.01,27.54
71.25,150,17.7,18.57,18.15,21.78,22.08,33.18,42.87,42.15,36.36,34.17,30.81,29.04
71.25,153.75,17.16,17.58,17.88,20.7,18.48,27.45,39.72,37.38,32.76,32.04,27.81,27.36
71.25,157.5,18.42,17.91,18.96,20.19,17.52,24.18,37.47,38.01,33.42,33.93,31.71,30.33
71.25,-157.5,31.59,35.34,32.82,34.08,30,32.43,52.83,63.93,59.73,51.66,46.17,37.53
71.25,-153.75,29.49,32.22,29.28,30.96,26.85,27,43.56,55.62,54.09,48.69,43.92,35.46
71.25,-150,33.6,34.92,33.18,37.41,33.81,29.79,45.99,60.63,61.68,56.28,50.1,42.57
71.25,-123.75,26.01,27.27,29.43,36.57,34.83,43.47,54.3,58.29,60.21,49.29,39.48,32.76
71.25,-120,28.05,28.38,31.89,43.29,41.79,49.05,59.73,69.93,70.08,59.67,44.88,37.11
71.25,-116.25,19.77,19.74,21.48,30.72,31.05,35.04,39.45,49.95,51.69,47.13,32.61,27.51
71.25,-112.5,20.46,20.22,21.84,31.17,31.62,35.19,36.51,50.22,53.16,48.06,33.03,28.71
71.25,-108.75,21.75,20.25,22.44,30.09,32.34,33.9,39.27,52.68,52.38,46.47,35.1,31.05
71.25,-105,20.37,18.21,21.78,28.89,30.24,27.93,37.86,51.69,49.53,44.61,35.16,29.19
71.25,-93.75,26.7,20.31,27.27,39.21,38.28,40.38,50.94,60.12,62.94,55.8,41.13,30.45
71.25,-90,18.48,14.34,19.53,27.09,28.98,38.34,37.86,39.63,44.76,38.55,26.97,21.12
71.25,-86.25,21.57,17.73,25.14,37.11,40.05,50.25,51.3,55.26,60.36,46.95,33.66,26.4
71.25,-82.5,17.37,14.73,21.03,32.46,38.49,48.75,49.92,51,52.74,36.12,25.83,21.45
71.25,-78.75,25.77,22.65,28.56,41.07,48.81,56.31,70.62,74.04,71.73,51,39.3,31.68
71.25,-75,24.18,19.68,21.87,28.59,38.67,38.04,48.21,59.64,58.02,39.78,34.38,30.39
71.25,-71.25,29.67,25.38,24.99,28.11,36.27,41.13,52.71,64.35,62.79,41.64,39.06,37.89
71.25,-52.5,35.16,27.39,34.11,34.32,38.61,50.64,66.63,69.99,73.02,46.95,48.09,34.98
71.25,-48.75,36.87,28.35,36.3,36.96,43.23,38.37,59.61,74.67,74.1,47.97,47.04,33.87
71.25,-45,34.14,25.17,30.42,32.13,40.77,40.83,52.71,65.7,61.95,39.06,35.7,27.54
71.25,-41.25,38.01,30.27,28.5,31.14,41.28,47.1,57.69,57.96,53.64,33.3,30.84,27.03
71.25,-37.5,51.09,46.38,39.6,39.03,43.92,47.37,58.77,54.84,58.47,42.75,44.85,41.52
71.25,-33.75,71.46,69.75,62.82,55.95,47.34,43.71,45.78,52.29,77.61,69.57,75.87,67.95
71.25,-30,84.15,84.69,82.2,70.68,53.22,54.72,54.09,58.11,94.89,89.91,96.72,84.18
71.25,-26.25,91.56,90.72,91.44,78,57.39,54.99,59.43,65.13,106.68,104.22,111.9,94.95
71.25,-22.5,79.14,78.36,77.4,64.38,47.76,36.69,41.88,53.67,89.73,94.74,100.95,85.47
68.75,15,73.59,69.6,72.18,72.45,70.05,72.66,75.84,74.31,116.67,116.49,85.05,66.9
68.75,18.75,59.55,54.99,57.69,58.05,62.82,61.29,68.13,59.13,87.48,95.31,73.77,60.9
68.75,22.5,56.4,53.97,58.74,66.75,79.26,84.96,94.77,84.99,101.94,103.71,81.45,63.12
68.75,26.25,40.2,42.15,44.34,50.7,60.3,68.46,71.1,63.3,77.52,80.22,64.71,49.29
68.75,30,40.29,43.44,43.92,52.11,60.33,65.94,66.87,63.69,80.94,82.26,64.14,48.75
68.75,33.75,39.12,41.82,38.1,44.31,50.67,50.01,51.66,52.08,68.82,72.42,55.26,42.48
68.75,37.5,44.34,44.07,41.52,48.27,57.06,53.25,55.53,60.51,73.56,75.06,58.44,47.01
68.75,52.5,41.85,37.29,33.9,50.91,54.72,47.46,53.04,55.08,70.86,72.48,56.76,45.93
68.75,56.25,43.95,37.5,32.85,51.39,59.7,53.07,62.04,59.85,72.81,76.23,58.14,46.29
68.75,60,38.82,31.05,28.44,42.96,56.58,48.3,61.32,56.91,63.18,68.67,52.17,39.81
68.75,63.75,44.79,36.93,36.06,52.56,66.72,60.42,82.5,77.85,76.8,79.41,62.1,48.33
68.75,67.5,36.93,33.63,36.24,54.48,64.14,66.99,95.19,85.89,74.1,72.45,55.65,39.99
68.75,71.25,29.25,27.9,31.74,47.73,53.79,61.8,85.08,79.11,63.93,61.59,45.93,32.22
68.75,75,30.78,29.22,33.9,48.12,52.68,62.25,76.17,77.37,68.04,65.13,49.5,35.79
68.75,78.75,31.44,28.95,34.26,46.14,51.39,65.19,76.59,71.94,68.37,66.06,51,36.54
68.75,82.5,33.09,30.12,35.16,45.54,54.48,73.41,84.78,70.44,69.54,68.58,53.73,38.49
68.75,86.25,33.87,31.77,37.65,49.92,58.92,77.43,86.91,68.1,74.1,76.44,59.28,41.79
68.75,90,34.86,34.47,41.1,58.44,71.31,89.16,95.13,78.33,82.89,85.59,64.92,45.3
68.75,93.75,32.43,32.91,41.64,62.82,80.91,103.29,101.22,100.95,90.87,84.24,58.68,42.51
68.75,97.5,20.7,21.06,30,47.25,69.72,102.42,92.61,94.05,70.74,56.25,34.86,27.84
68.75,101.25,13.74,13.68,21.69,34.17,56.25,84.12,73.53,74.58,51.18,38.01,22.44,19.29
68.75,105,16.74,16.68,25.92,39.06,59.46,81.42,74.61,76.77,57.96,45.54,30.12,23.4
68.75,108.75,18.63,18.42,28.53,43.35,60.96,84.72,80.34,81.3,63.12,52.47,35.85,25.44
68.75,112.5,14.52,14.1,21.72,34.86,47.07,74.22,66.72,66.42,50.37,42.75,27.48,19.02
68.75,116.25,14.28,13.62,20.76,32.07,37.98,71.1,63.54,58.17,45.63,42.09,26.37,18.45
68.75,120,16.62,16.14,23.82,35.49,41.76,75.24,69.69,59.28,51.87,49.17,33.75,22.35
68.75,123.75,13.14,12.84,20.49,31.83,40.35,66.69,65.25,50.04,47.55,43.14,31.29,18.45
68.75,127.5,20.49,21.51,31.59,50.88,65.22,90.84,88.35,77.13,77.7,62.16,46.44,28.59
68.75,131.25,11.7,12.24,17.58,29.1,39.27,63.72,58.83,46.83,45.99,34.35,25.77,16.89
68.75,135,9.57,10.08,14.31,23.7,34.56,65.25,61.68,46.95,39.69,28.35,21.18,15.18
68.75,138.75,19.86,21,28.02,43.35,57.12,100.68,105.15,85.35,71.19,52.92,41.67,30.75
68.75,142.5,16.08,16.32,21.57,30.03,36.45,64.59,70.44,59.19,45.36,37.86,30.48,26.01
68.75,146.25,19.44,19.05,23.55,30.03,30.78,50.16,61.35,54.03,43.65,39.45,30.24,29.31
68.75,150,20.07,19.83,22.17,25.32,24.51,42.78,52.89,46.17,38.49,36.3,25.38,27.9
68.75,153.75,22.86,22.68,25.08,28.2,24.21,41.73,56.04,47.28,41.07,41.94,29.61,30.81
68.75,157.5,22.92,21.72,24.21,26.94,22.11,34.5,50.46,45.24,40.11,43.38,34.68,32.67
68.75,161.25,22.5,18.57,20.91,24.09,19.62,27.63,41.58,42.09,38.01,41.58,42.63,36.63
68.75,165,24.54,18.93,21,24.51,24.24,34.86,46.92,47.55,42.96,41.7,45.3,38.01
68.75,168.75,32.19,25.47,28.98,31.05,31.32,44.91,59.22,61.35,55.32,50.7,52.65,46.86
68.75,172.5,30.93,23.22,27.12,26.31,24.99,33.15,47.85,49.44,47.28,43.68,46.2,45.09
68.75,176.25,38.46,29.46,36.3,35.85,37.5,44.97,63.39,64.86,62.07,53.79,54.3,53.43
68.75,180,44.37,33.45,42.81,40.59,43.68,42.66,56.94,68.07,67.17,60.66,60.69,60.3
68.75,-176.25,37.92,30,36.99,34.38,31.92,27.33,38.52,52.83,51.81,48.27,49.62,49.98
68.75,-172.5,41.28,36.15,39.39,36.99,34.53,28.35,43.38,58.41,54.18,48.57,50.4,50.25
68.75,-161.25,41.97,42.72,38.7,36.81,34.41,33.72,51.75,62.91,54.78,48.75,47.97,40.32
68.75,-157.5,41.13,45.63,41.94,41.28,41.61,50.85,67.83,75.84,69.42,61.47,55.98,40.83
68.75,-153.75,43.92,47.76,43.53,43.32,40.29,48.63,63,74.97,72.12,65.25,60.57,44.88
68.75,-150,47.82,49.77,48.21,51.54,48.87,55.44,70.14,84.15,82.41,74.88,68.34,54
68.75,-146.25,35.7,34.47,34.32,34.68,34.95,35.97,43.68,54.06,55.68,51.84,49.05,42.33
68.75,-142.5,36.09,34.86,35.31,36.09,37.08,38.13,46.2,56.49,60.51,54.78,48.87,44.97
68.75,-138.75,34.29,34.11,33.99,34.11,35.73,38.82,47.91,54.81,59.82,51.87,45.21,42.93
68.75,-135,29.1,29.94,28.02,27.18,27.93,31.77,38.91,45.15,51.33,42.99,38.67,37.23
68.75,-131.25,29.1,30.93,27.9,28.2,28.26,31.41,40.23,47.28,53.55,45.45,40.92,37.98
68.75,-127.5,31.44,33.6,30.21,33.12,33.27,34.47,45.36,55.68,60.48,50.25,45.57,40.47
68.75,-123.75,34.59,36.63,36.24,43.41,48.21,62.28,76.53,72.96,73.44,62.55,52.17,44.34
68.75,-120,32.7,34.05,35.19,45.42,47.85,63.54,72.33,73.68,71.97,64.68,50.52,43.44
68.75,-116.25,22.59,24.06,24.27,31.89,36.51,51.45,54.48,54.75,51.96,47.91,35.34,30.75
68.75,-112.5,25.44,26.67,28.56,37.83,42.66,57.06,59.16,66.84,65.19,56.94,40.74,34.89
68.75,-108.75,25.83,25.65,28.74,37.2,43.17,52.89,58.83,67.02,67.53,56.52,40.11,34.77
68.75,-105,24.33,22.89,25.89,34.08,38.58,42.93,52.86,60.09,63.12,51.45,36.42,31.47
68.75,-101.25,26.94,23.37,27.27,36.03,38.67,39.15,54.72,63.69,65.91,54.99,43.53,34.5
68.75,-97.5,25.68,20.01,24,32.49,34.08,32.7,46.29,56.31,59.7,50.85,39.24,30.06
68.75,-93.75,26.31,19.77,27.24,37.8,40.53,46.11,52.74,61.89,67.62,56.64,39.6,30.09
68.75,-90,29.28,22.44,30.54,41.19,46.44,56.07,56.73,63.09,74.16,62.07,44.43,35.28
68.75,-86.25,22.11,19.23,25.29,34.05,41.58,53.64,51.54,54.3,62.34,47.82,33.63,27.84
68.75,-82.5,26.49,22.59,28.56,39.57,48.69,60.72,66.63,68.13,71.4,51.45,38.61,33.72
68.75,-78.75,25.89,19.05,20.31,28.86,32.16,30.12,39.9,50.22,52.02,38.64,32.94,31.47
68.75,-75,37.56,29.28,30.33,39.63,44.88,42.54,56.82,73.56,73.32,53.91,47.04,41.43
68.75,-71.25,33.09,29.07,31.44,35.73,42.51,51.33,63.48,74.55,77.49,54.27,47.19,42.51
68.75,-67.5,32.91,28.29,30.18,30.57,39.51,39.78,59.04,67.47,71.04,48.69,42.3,41.82
68.75,-52.5,41.28,36.21,40.47,37.08,38.58,39.03,51.84,66.87,75.9,55.2,50.67,40.89
68.75,-48.75,43.44,35.7,43.11,41.28,47.16,45.33,61.89,78.42,80.37,57.81,51,39.72
68.75,-45,48.75,37.32,42.99,44.01,53.79,53.4,61.86,77.13,78.39,55.44,45.33,37.23
68.75,-41.25,63,50.13,47.04,52.11,66.78,79.02,83.4,81.69,81.12,58.65,47.85,41.82
68.75,-37.5,90.33,81.93,70.44,75.54,83.58,84.69,100.14,92.01,104.79,84.27,78.09,68.79
68.75,-33.75,117.27,116.37,101.64,103.29,93.54,76.86,84.6,90.69,132.84,121.68,123.33,106.56
68.75,-30,114.48,117.93,106.17,100.08,75.84,60.57,53.97,74.55,126.27,126.3,132.06,111.03
68.75,-26.25,105.09,104.43,93.48,85.23,61.44,52.26,54.93,70.89,114.84,117.57,125.55,103.32
66.25,15,78.93,71.76,79.47,93.72,105.24,122.64,126.12,117.54,158.25,146.4,110.46,88.14
66.25,18.75,72.93,71.55,71.61,77.31,82.56,87.09,94.41,83.49,105.51,114.42,102.09,88.92
66.25,22.5,50.67,53.82,45.75,46.38,46.11,50.13,55.59,47.73,63.18,75.72,72.6,64.98
66.25,26.25,52.32,55.68,51.45,54.93,61.68,74.7,81.9,71.31,88.71,96.6,87.21,68.52
66.25,30,54,58.47,53.01,57.93,66.42,80.22,85.2,74.43,96.18,106.2,88.98,69.36
66.25,33.75,48.78,51.81,47.37,51.78,60.36,68.16,69.12,62.73,80.1,90.27,74.28,59.43
66.25,37.5,49.83,51.48,49.77,56.64,68.34,78.33,74.46,74.97,85.38,90.78,74.1,60.18
66.25,41.25,44.94,43.98,43.26,49.5,58.68,66.15,60.15,68.07,77.76,79.77,63.6,52.53
66.25,45,46.05,43.83,44.07,54.24,61.77,61.65,58.5,67.8,82.14,84.27,67.56,55.08
66.25,48.75,48.24,45.24,43.35,57.24,60.72,57.09,58.53,61.77,79.23,82.14,66.18,56.07
