lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
76.25,105,5.64,7.14,8.19,10.65,22.17,41.7,44.79,44.88,38.82,24.15,10.71,7.26
76.25,108.75,5.7,6.87,7.8,10.5,22.74,39.33,45,43.98,37.95,26.73,12.39,7.02
76.25,112.5,5.31,6.42,7.29,10.2,22.38,33.69,42.15,40.86,35.91,26.43,12.36,6.33
76.25,-90,6.51,5.88,6.12,9.09,16.53,29.01,36.51,35.61,32.46,20.31,10.65,7.41
76.25,-86.25,6.6,5.67,5.82,9.48,17.79,41.46,52.59,41.67,32.13,18,9.99,7.26
76.25,-82.5,6.78,5.52,5.46,10.32,19.29,34.92,49.17,43.8,34.8,17.61,9.66,7.14
76.25,-78.75,6.03,4.44,4.11,8.43,15,26.64,39.72,38.4,32.55,17.31,8.61,5.85
76.25,-67.5,13.08,8.16,7.59,14.25,22.92,20.07,36.57,48.6,51,36.24,22.71,12.87
76.25,-63.75,14.73,8.88,8.46,15.48,25.2,18.3,31.41,45.87,47.61,36.3,24.66,13.74
76.25,-60,15.12,8.88,9.3,15.93,26.1,15.45,24.96,40.05,40.53,32.04,23.91,13.92
76.25,-56.25,17.67,10.71,12.9,19.62,32.22,20.79,29.97,43.8,37.5,27.84,21.39,16.95
76.25,-52.5,14.46,8.94,11.4,16.83,27.93,19.83,25.77,34.86,26.91,21.06,15.51,14.04
76.25,-48.75,11.22,7.38,9.57,13.5,22.35,16.89,21.03,26.64,20.4,16.98,12.12,11.46
76.25,-45,7.74,5.58,7.02,9.93,16.29,13.44,17.16,20.28,16.95,14.25,9.24,8.22
76.25,-41.25,4.86,4.08,4.68,6.51,10.89,9.96,13.59,15.84,14.16,11.76,7.32,5.43
76.25,-37.5,3.27,3.27,2.94,3.75,6.69,7.71,10.62,11.13,9.54,7.59,5.13,3.42
76.25,-33.75,3.48,4.14,3.21,3.36,5.94,8.91,11.94,10.44,7.23,5.55,4.41,3.27
76.25,-30,5.01,6.63,5.19,4.59,7.26,12.54,16.89,12.81,7.38,6.27,5.7,4.65
76.25,-26.25,7.11,9.69,7.71,6.69,9.66,18.09,23.49,18.78,9.99,9.66,8.73,6.9
76.25,-22.5,11.25,15.21,12.93,12.72,16.11,39.09,49.98,35.07,17.61,19.14,16.74,12.15
73.75,71.25,12.09,15.15,16.83,18.33,28.74,32.19,31.77,41.34,41.49,36.63,20.76,14.31
73.75,82.5,11.19,13.47,15.45,17.52,28.05,39.93,43.86,45.06,45.42,35.1,18.21,13.86
73.75,86.25,9.96,12.36,14.22,16.47,25.56,41.88,45.45,43.2,41.94,31.26,15.33,12.57
73.75,90,9.06,11.58,13.29,15.24,24.48,45.93,49.77,44.4,39.33,25.2,12.87,11.49
73.75,93.75,7.89,10.5,12,14.67,25.47,47.07,50.55,45.27,38.97,24.03,11.85,10.17
73.75,97.5,7.05,9.42,10.65,13.56,24.48,48.84,50.73,46.77,38.91,23.76,11.22,9.12
73.75,101.25,6.48,8.34,9.48,12.15,22.83,52.5,54.09,47.55,36.9,21.54,10.14,8.28
73.75,105,6.24,7.71,9,12.09,24.54,50.82,55.65,48.54,38.28,21.66,9.93,7.68
73.75,108.75,5.79,6.99,8.37,11.88,25.38,47.19,54.84,47.37,38.76,21.93,9.9,6.78
73.75,112.5,5.13,6.12,7.32,10.59,23.49,40.23,49.08,41.34,35.34,20.19,9.03,5.73
73.75,116.25,5.25,6.12,7.11,9.36,21.15,35.04,44.52,37.44,33.39,23.01,9.45,5.94
73.75,120,5.28,6.39,7.32,9.33,20.97,34.71,44.25,37.68,36,26.43,11.13,6.09
73.75,123.75,5.13,6.3,6.99,8.46,19.53,32.25,42,35.94,34.68,26.61,12,6.09
73.75,127.5,4.86,6.06,6.33,7.56,17.43,27.63,36.63,33.24,32.1,25.41,11.7,5.85
73.75,-123.75,6.99,7.35,7.71,9.84,15.27,18.42,25.62,31.02,28.5,14.73,9.3,9.03
73.75,-120,6.75,6.9,7.5,10.26,15.96,20.82,26.82,33.24,29.61,15.63,10.38,8.82
73.75,-116.25,6.48,6.72,7.35,10.56,16.44,20.22,27.75,33.69,31.14,17.43,11.28,8.82
73.75,-112.5,6.27,6.84,7.17,10.56,16.47,18.75,27.78,32.37,30.66,16.8,11.13,8.73
73.75,-93.75,6.81,7.32,7.29,10.92,17.7,23.01,26.49,35.25,34.89,23.46,11.67,8.07
73.75,-90,6.96,7.11,7.23,11.52,18.39,31.05,34.29,38.73,35.25,20.94,11.97,8.1
73.75,-86.25,7.11,6.93,7.17,12.45,19.83,35.16,41.85,44.04,35.85,19.59,11.67,8.16
73.75,-82.5,7.56,6.78,7.08,13.44,22.95,35.1,44.46,49.26,38.25,18.33,11.55,8.28
73.75,-78.75,6.48,5.37,5.61,11.4,20.4,26.82,36.66,44.19,35.22,16.98,9.93,6.9
73.75,-56.25,18.75,12.51,15.57,21.06,33.75,24,35.28,50.55,43.23,32.34,27.75,19.26
73.75,-52.5,20.55,14.28,19.23,24.51,39,28.62,37.83,49.32,39.18,30.18,24.3,21.84
73.75,-48.75,18.66,13.89,18.78,23.79,37.86,29.22,36.09,41.94,33.27,26.52,21.03,20.34
73.75,-45,14.49,11.67,14.97,18.66,29.25,23.58,28.95,31.14,27.06,23.64,18.36,16.53
73.75,-41.25,9,7.98,9.57,12.18,18.99,16.17,20.58,22.2,21.75,19.41,14.25,10.89
73.75,-37.5,5.97,5.94,6.24,7.77,12.48,13.05,16.74,17.52,17.82,14.88,10.83,7.2
73.75,-33.75,4.89,5.88,5.31,5.07,7.41,10.41,12.87,11.82,10.92,9.09,7.11,5.34
73.75,-30,6.48,8.76,8.13,6,8.22,12.93,16.32,13.89,10.23,9.42,8.25,6.87
73.75,-26.25,9.84,13.62,13.05,9.54,11.73,19.32,23.34,20.97,14.79,14.91,13.68,10.86
73.75,-22.5,17.88,23.7,22.95,20.25,21.3,40.17,50.79,43.38,29.01,30.72,28.14,21.03
71.25,22.5,42.78,33.48,34.62,33.9,34.89,38.22,48.63,58.83,62.67,60.27,51.75,49.77
71.25,26.25,32.1,26.97,28.89,33.09,35.19,37.74,50.55,57.81,60.33,55.47,45.66,37.62
71.25,30,25.47,23.64,24.6,29.94,30.15,30.03,41.94,49.89,52.92,47.61,39.12,29.13
71.25,67.5,14.25,16.68,20.52,23.7,34.47,38.1,41.82,45.21,46.05,39.33,23.88,16.62
71.25,71.25,13.5,15.69,18.96,22.62,35.55,39.48,43.62,47.34,46.68,34.71,20.49,15.51
71.25,75,14.28,15.96,18.66,22.14,34.95,40.14,42.39,50.01,48.42,38.04,22.56,16.08
71.25,78.75,13.29,15.3,17.97,22.08,32.82,40.77,44.04,49.68,48.99,38.22,19.14,15.36
71.25,82.5,13.95,16.08,18.93,23.1,31.05,49.14,57.21,52.2,50.55,34.71,18.36,16.44
71.25,86.25,13.56,15.84,18.6,23.13,30,53.58,62.31,51.66,50.4,33.66,17.22,15.99
71.25,90,12.06,14.31,16.89,21.45,30.15,56.43,67.5,52.32,46.68,29.88,14.7,14.04
71.25,93.75,9.51,11.64,14.1,19.35,33.33,59.85,73.68,55.35,43.71,26.01,12.15,11.13
71.25,97.5,7.05,8.73,10.77,15.42,31.17,61.08,73.92,55.89,37.89,21.48,9.96,8.52
71.25,101.25,6.24,7.62,9.54,13.59,29.61,62.13,70.44,55.11,35.85,20.01,9.66,7.83
71.25,105,6.45,7.71,9.96,14.16,30.57,62.76,69.12,55.62,37.56,21.15,10.29,8.04
71.25,108.75,6.09,7.2,9.51,13.95,29.7,58.44,63.84,52.29,36.93,20.55,9.81,7.14
71.25,112.5,5.16,6.03,7.92,11.88,25.53,51.12,55.86,45.06,33.66,18.27,8.31,5.73
71.25,116.25,5.13,5.97,7.56,11.19,23.46,44.73,50.61,41.61,34.26,19.74,8.55,5.7
71.25,120,5.67,6.63,8.1,11.13,22.38,45.48,51.93,41.94,37.41,21.84,9.75,6.54
71.25,123.75,5.61,6.69,7.89,9.78,20.91,46.17,52.38,41.61,37.65,21.69,10.05,6.66
71.25,127.5,4.92,5.79,6.78,8.37,19.71,42.36,48.84,39.78,34.74,20.76,9.66,5.88
71.25,131.25,4.5,5.1,5.58,7.23,18.18,38.91,44.31,38.7,32.94,23.79,11.64,5.34
71.25,135,4.83,5.37,5.58,7.95,17.76,40.71,44.46,39.57,34.08,24.63,13.05,5.85
71.25,138.75,5.46,5.91,6.18,9.39,18.3,43.8,44.97,40.83,35.46,25.59,13.17,6.87
71.25,142.5,5.88,6.24,6.42,9.48,15.45,40.47,40.89,39.12,33.03,24.15,13.59,7.47
71.25,146.25,6.12,6.54,6.33,9.42,14.28,35.28,35.85,37.02,31.44,23.22,13.32,7.59
71.25,150,6.36,7.05,6.51,9.36,13.62,29.19,32.01,34.26,28.98,23.19,13.47,7.83
71.25,153.75,6.66,7.35,6.72,9.18,12.69,23.97,29.73,31.68,26.25,22.68,12.9,8.37
71.25,157.5,7.35,7.71,7.32,9.33,10.95,18.81,27.87,30.6,25.62,23.37,13.74,9.51
71.25,-157.5,11.1,7.98,8.64,12.36,14.61,16.5,38.52,39.72,32.16,24.06,13.41,11.58
71.25,-153.75,9.93,7.38,8.1,12.87,15.33,16.56,34.2,36.39,30.27,25.11,14.13,10.62
71.25,-150,9.81,7.86,8.52,13.2,15.51,14.28,28.2,32.55,28.92,25.32,15.42,10.77
71.25,-123.75,9.06,9.72,9.78,13.62,17.94,23.22,31.92,32.85,27.93,17.07,13.53,11.49
71.25,-120,7.8,8.85,8.94,13.98,17.73,25.47,33.57,33.75,27.54,15.69,12.51,10.5
71.25,-116.25,6.9,8.31,8.28,14.34,17.88,23.43,32.01,33.39,28.11,16.59,12.9,9.75
71.25,-112.5,7.11,8.88,8.82,15.21,19.74,24.99,33.69,35.55,31.38,18.99,14.4,10.29
71.25,-108.75,7.2,9.12,8.7,14.16,18.84,23.31,31.95,34.56,32.76,19.32,13.86,10.5
71.25,-105,7.41,9.18,8.94,13.56,18.63,20.67,29.82,33.63,34.8,20.37,13.47,10.62
71.25,-93.75,8.13,9.09,9.42,15.3,21.36,30.09,33.33,40.23,41.73,25.2,15.36,10.2
71.25,-90,7.47,7.92,8.31,13.77,18.27,33.93,36.9,38.1,36.21,21.21,14.04,9.21
71.25,-86.25,7.86,7.74,8.46,14.55,18.3,31.98,38.19,40.8,37.44,21.06,14.25,9.84
71.25,-82.5,8.58,7.77,8.91,15.75,21.54,37.23,48,48.09,41.37,21.21,14.91,10.74
71.25,-78.75,9.3,7.74,9.06,16.86,25.92,34.89,46.77,54.03,46.47,23.49,16.38,11.37
71.25,-75,7.86,6.51,7.5,13.44,21.99,27.48,37.29,43.23,36.72,20.67,14.4,9.78
71.25,-71.25,9.24,7.2,8.01,14.34,25.56,25.95,36.78,43.77,37.44,25.74,17.07,11.43
71.25,-52.5,19.59,15.42,20.61,24.81,37.95,48.78,62.82,55.2,42.42,31.59,26.28,22.02
71.25,-48.75,20.79,18,23.46,25.86,39.51,32.88,43.32,44.55,39.81,31.56,28.14,24.33
71.25,-45,18.03,16.68,20.58,22.53,32.79,26.76,34.47,34.41,32.13,27.96,25.92,21.99
71.25,-41.25,14.4,14.01,16.26,18.78,25.11,21.42,27.48,28.5,28.56,25.68,22.02,17.94
71.25,-37.5,11.91,12,12.72,15.06,18.63,19.05,24.03,24.9,26.52,23.85,17.94,14.37
71.25,-33.75,11.37,12.12,11.85,12.12,11.52,13.47,16.08,16.23,19.23,19.44,14.25,12.69
71.25,-30,15.27,17.25,16.98,16.05,14.46,16.95,19.32,20.34,22.56,24.99,19.02,16.89
71.25,-26.25,25.92,29.76,30.42,28.62,24.33,27.03,30.96,36.45,39.51,43.35,36.51,29.37
71.25,-22.5,29.67,34.11,34.77,30.39,23.79,21.09,26.31,35.43,41.91,47.88,42.63,33.66
68.75,15,81.18,77.37,70.89,51.24,34.83,45.06,50.31,63.96,74.04,74.7,65.88,78.81
68.75,18.75,59.46,54.24,50.61,43.62,38.25,51.45,54.63,64.44,68.88,65.28,54.69,60.18
68.75,22.5,39.09,36.06,37.14,42.15,41.28,55.14,63.3,70.23,71.79,61.14,49.74,43.83
68.75,26.25,31.05,29.82,30.21,37.92,37.02,52.59,63.33,64.56,64.23,53.34,41.79,34.77
68.75,30,28.56,27.93,27.96,35.04,33.99,46.23,56.34,59.13,60,49.59,37.74,31.17
68.75,33.75,26.22,25.95,26.43,31.8,32.19,42.6,48.84,52.77,55.74,48.48,38.19,28.68
68.75,37.5,25.23,25.41,26.61,32.7,31.47,40.47,44.91,51.24,55.56,49.62,38.91,26.34
68.75,52.5,22.95,23.01,25.92,30.03,29.46,35.43,40.59,43.8,48.93,50.49,35.37,23.58
68.75,56.25,21,20.73,25.08,30.18,32.04,40.44,43.44,49.41,51.06,49.92,33.75,22.02
68.75,60,18.93,19.11,24.3,29.85,35.73,45.21,46.53,53.1,54.36,49.17,33.03,20.85
68.75,63.75,17.88,18.75,24.27,30.45,41.28,50.28,54.51,55.71,58.56,49.77,32.76,20.4
68.75,67.5,16.44,17.34,22.5,29.43,43.2,51.96,63.84,55.62,56.55,42.57,26.07,18.9
68.75,71.25,14.31,14.85,19.02,26.28,40.89,51.57,61.86,52.62,49.65,36.06,21.72,15.99
68.75,75,14.55,15.15,19.08,26.13,40.38,48.66,54.72,53.76,49.53,35.19,21.09,15.93
68.75,78.75,16.2,16.89,20.7,27.3,38.37,50.88,56.34,55.8,52.2,38.34,21.75,17.31
68.75,82.5,17.58,18.09,21.9,27.3,33.87,57.75,64.44,54.69,52.02,39.36,21.99,18.39
68.75,86.25,18.39,18.66,22.92,28.65,34.89,64.08,70.59,56.88,55.14,41.58,22.02,18.9
68.75,90,17.7,18.06,23.19,30.27,41.7,72.81,83.43,65.25,59.34,41.61,20.85,17.91
68.75,93.75,14.22,14.82,20.04,28.77,48.66,79.53,98.07,74.34,57.9,36.57,17.25,14.19
68.75,97.5,9.15,9.72,13.86,22.77,45.27,77.64,98.52,72.57,46.68,27.6,12.45,9.24
68.75,101.25,6.3,6.9,9.75,17.31,37.02,71.64,86.25,63.63,37.11,21.09,9.84,6.9
68.75,105,6.3,7.02,9.87,16.62,34.83,70.92,78.36,61.32,37.23,20.88,10.56,7.56
68.75,108.75,6.48,7.26,10.47,17.04,34.74,66.57,70.32,59.25,38.82,21.51,10.86,7.74
68.75,112.5,5.61,6.24,9.33,15.27,30.45,59.31,60.24,50.73,34.2,18.9,9.18,6.36
68.75,116.25,5.7,6.45,9.21,14.76,27.81,54.39,52.83,44.13,33.54,19.53,9,6.27
68.75,120,6.12,6.99,9.24,13.29,24.57,53.01,51.9,41.97,35.67,20.61,9.42,6.81
68.75,123.75,6.66,7.53,9.87,13.23,26.22,59.19,59.7,48.51,43.2,23.64,10.44,7.5
68.75,127.5,6.42,7.17,9.54,13.05,29.16,66.75,68.25,58.11,49.89,25.08,10.95,7.26
68.75,131.25,3.99,4.26,5.64,8.04,21.69,56.13,57.42,48,37.41,17.73,7.74,4.62
68.75,135,3.63,3.75,4.71,7.53,19.38,55.74,57.51,45.63,33.15,15.48,7.17,4.44
68.75,138.75,5.04,5.25,6.33,10.86,23.73,69.12,72.69,56.97,40.74,19.56,9.63,6.39
68.75,142.5,5.22,5.34,6.18,11.25,19.53,63.45,65.4,54.12,36.09,18.78,10.17,6.69
68.75,146.25,5.58,5.88,6.15,10.98,15.84,52.23,52.8,47.97,31.17,18.24,11.1,7.23
68.75,150,6.63,7.26,7.11,11.49,14.7,45.15,47.07,43.53,30.24,20.04,12.81,8.73
68.75,153.75,8.04,8.85,8.55,11.94,12.9,39.3,43.8,40.02,30.36,21.63,14.31,11.16
68.75,157.5,8.61,9.09,8.88,11.1,10.83,30.75,37.35,36.99,29.22,21.48,14.34,11.94
68.75,161.25,8.43,8.34,8.43,9.93,9.78,23.46,32.76,36.63,28.26,23.07,16.56,11.22
68.75,165,9.45,8.91,9.27,10.74,12.27,31.8,40.35,42.12,31.02,24.96,19.08,12
68.75,168.75,10.92,9.9,10.56,12.93,14.22,38.16,48.48,46.47,34.02,27.93,21.24,13.2
68.75,172.5,11.97,10.17,11.04,13.02,14.55,39.42,53.01,48,34.17,27.3,21.72,13.8
68.75,176.25,13.86,10.86,12.03,14.55,16.65,34.59,54.93,52.71,36.96,28.77,23.94,14.55
68.75,180,15.6,11.28,12.57,16.47,18.78,24.87,47.94,53.7,38.43,32.37,26.52,14.58
68.75,-176.25,15.75,10.83,12.09,17.04,17.64,17.94,39.09,48.72,35.79,31.92,26.58,13.32
68.75,-172.5,16.47,11.1,11.94,16.83,15.99,16.14,38.46,46.68,34.8,28.44,24.09,13.47
68.75,-161.25,15.87,10.23,11.01,12.78,13.56,26.4,59.07,56.25,41.64,24.24,18.21,14.22
68.75,-157.5,14.04,9.06,10.62,14.67,18.18,35.13,63.39,59.49,43.5,24.3,13.89,13.35
68.75,-153.75,13.26,8.97,10.59,17.94,24.09,41.37,60.27,56.94,41.73,26.91,17.67,13.11
68.75,-150,13.44,9.84,11.94,21.33,28.71,48.21,60.36,56.49,42.84,29.76,21.72,14.55
68.75,-146.25,12.51,9.72,11.7,19.47,27,45.54,53.58,48.09,37.86,29.97,25.74,14.19
68.75,-142.5,12.9,10.47,12.03,18.21,26.25,39.63,49.32,44.61,36.45,30.51,25.98,14.52
68.75,-138.75,12.6,10.32,11.19,17.46,25.14,33.24,44.64,42.18,33.87,28.08,23.01,13.47
68.75,-135,12.45,10.29,10.98,16.5,22.98,29.91,39.54,39.24,29.52,24.69,21.3,12.51
68.75,-131.25,12.63,10.77,11.34,17.07,22.74,28.47,37.35,41.16,29.7,24.96,23.52,12.36
68.75,-127.5,12.81,11.67,11.79,17.28,22.92,29.7,38.91,45.21,30.54,24.66,22.56,12.78
68.75,-123.75,12.84,13.05,13.59,20.85,25.86,41.13,52.56,49.65,31.53,21.45,18.78,14.64
68.75,-120,10.77,12.15,12.72,21.33,24.15,37.23,49.23,44.82,30.27,20.46,17.37,13.92
68.75,-116.25,9.03,10.8,11.01,20.07,21.93,32.16,42.66,40.74,29.61,18.96,15.81,12.36
68.75,-112.5,9.09,10.86,11.07,19.56,22.77,33.99,43.44,42.51,33.99,20.64,16.83,12.63
68.75,-108.75,9.63,11.19,11.67,19.38,24.57,33.18,43.08,43.26,39.72,22.41,17.82,13.38
68.75,-105,9.12,10.59,11.22,17.79,24.24,27.57,39.15,39.87,40.47,22.47,16.74,12.75
68.75,-101.25,8.76,10.11,10.59,16.86,23.67,23.79,32.64,38.58,41.94,26.01,16.14,11.85
68.75,-97.5,8.67,9.75,10.62,17.28,23.58,27.18,32.1,41.25,45.09,28.62,16.92,11.25
68.75,-93.75,9.66,10.2,11.55,18.81,25.26,37.14,41.1,45.96,47.7,27.81,18.72,12.12
68.75,-90,9.6,9.54,10.98,18.21,24.81,39.27,42.72,45.84,44.82,28.08,19.5,11.91
68.75,-86.25,9.57,9.12,10.8,17.85,23.73,40.2,46.95,46.89,42.51,25.92,19.38,12.42
68.75,-82.5,9.9,8.97,11.49,18.3,24.72,39.69,48.09,49.02,42.54,25.65,20.46,13.71
68.75,-78.75,9.99,8.52,11.25,16.32,22.74,29.7,37.29,47.1,40.62,25.68,21.51,13.56
68.75,-75,11.76,9.6,12.57,18.54,28.71,32.34,42.99,54.99,46.95,29.82,26.79,15.69
68.75,-71.25,11.46,9.06,11.25,18.27,30.03,34.23,44.7,51.21,43.68,28.08,21.78,14.94
68.75,-67.5,10.05,7.77,9.51,16.83,28.14,26.34,32.67,42.87,35.52,27.99,19.35,12.81
68.75,-52.5,18.69,16.77,20.25,24.81,35.58,55.92,78.03,61.59,45.72,36.27,30.33,21.87
68.75,-48.75,16.26,16.95,19.65,19.83,30.84,26.31,41.13,41.82,37.32,30.27,27.84,20.43
68.75,-45,16.14,17.31,19.53,20.07,27.9,22.32,33.69,35.52,32.31,26.31,25.38,20.73
68.75,-41.25,22.38,22.8,24.78,27.78,32.73,26.85,35.46,38.58,39.3,36.12,30.54,27.36
68.75,-37.5,27.78,27.21,28.11,33.51,32.52,25.95,29.73,32.55,41.52,47.43,35.7,32.82
68.75,-33.75,37.35,36.99,36.9,44.37,37.89,31.35,32.61,37.02,51.57,67.11,48.96,43.2
68.75,-30,39.63,39.93,40.23,44.04,34.98,27.57,27.75,36.3,54.36,72.39,52.29,45.06
68.75,-26.25,50.49,51.12,54.06,50.76,38.31,31.59,35.16,47.49,68.58,84.39,67.14,56.91
66.25,15,69.69,68.43,66.81,59.52,50.94,73.89,82.95,92.1,93.75,82.14,69.81,71.73
66.25,18.75,57.96,57.12,55.77,57,51.03,65.64,72.15,82.05,87.03,75.51,70.32,63.27
66.25,22.5,36.99,35.97,32.73,36.36,31.41,42.36,44.46,48.6,55.8,48.21,49.23,45.57
66.25,26.25,35.4,38.52,35.43,39.78,35.13,54.69,59.07,56.91,61.53,50.61,46.62,40.26
66.25,30,36.93,39.78,37.8,42.3,39.03,61.89,66.78,63.36,68.04,56.13,46.47,41.04
66.25,33.75,33.36,35.13,35.01,39.63,37.62,55.83,59.46,56.16,64.26,53.4,41.49,36.24
66.25,37.5,28.65,29.85,30.96,36.81,35.58,49.14,51.87,49.02,58.02,48.72,35.55,30
66.25,41.25,26.19,27.09,28.59,34.59,33.84,42.54,43.95,45.12,53.76,49.2,36.84,26.94
66.25,45,27.12,27.99,30.09,36.27,35.94,44.31,46.44,49.41,56.91,55.2,41.43,28.41
66.25,48.75,26.1,26.61,28.83,34.26,34.5,41.37,45.12,46.32,53.88,54.78,41.82,27.87
