"","x","y","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"446",50.625,78.75,0.538666666666667,4.96666666666667,2.392,441.918666666667,11.9933333333333,-8.33866666666667,20.3253333333333,-0.096,-3.35466666666667,7.11333333333333,-4.732,402.546666666667,47.9066666666667,17,28.36,133.28,57.6266666666667,109.986666666667,71.2666666666667
"447",54.375,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448",58.125,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449",61.875,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",65.625,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",69.375,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",73.125,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",76.875,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",80.625,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",84.375,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",88.125,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",91.875,78.75,-6.33362218370884,6.76273830155979,1.95615251299827,841.512998266898,10.6694974003466,-22.9599653379549,33.6303292894281,5.05233968804159,-11.7270363951473,5.05233968804159,-17.1932409012132,209.506065857886,33.42287694974,9.90121317157712,42.3864818024263,90.5892547660312,32.1698440207972,90.5892547660312,38.7417677642981
"458",95.625,78.75,-7.13982346832814,6.88977154724818,1.97191069574247,883.819730010384,9.02331256490135,-25.0836448598131,34.1074247144341,4.05311526479751,-13.6510903426791,4.05311526479751,-19.2247663551402,269.82554517134,37.1194184839045,14.7990654205607,32.1277258566978,102.744548286604,47.8686396677051,102.745067497404,53.2959501557632
"459",99.375,78.75,-7.28558362369338,7.06245644599303,2.06358885017422,880.104355400697,8.51080139372822,-24.9469512195122,33.4575348432056,3.4330574912892,-14.2840592334495,3.57155923344948,-19.4955574912892,322.523083623693,39.5601045296167,17.6851045296167,26.8697735191638,112.429006968641,58.2674216027875,112.418118466899,63.3009581881533
"460",103.125,78.75,-7.31010452961672,7.11938153310105,2.22909407665505,808.28793554007,7.09869337979094,-24.2109320557491,31.3082317073171,1.84982578397213,-13.1600174216028,2.2559668989547,-18.693118466899,350.814895470383,42.0270034843206,18.0683797909408,25.8336236933798,117.44425087108,62.0897212543554,117.255226480836,70.4651567944251
"461",106.875,78.75,-6.92763636363636,7.17527272727273,2.20181818181818,814.424,8.47890909090909,-23.3512727272727,31.8312727272727,3.16690909090909,-12.7756363636364,3.16690909090909,-18.2069090909091,319.523636363636,38.2327272727273,15.1890909090909,27.3672727272727,109.352727272727,53.8290909090909,109.352727272727,62.3018181818182
"462",110.625,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",114.375,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",118.125,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",121.875,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",125.625,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",129.375,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",133.125,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",136.875,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",140.625,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",144.375,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",148.125,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",151.875,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",155.625,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",159.375,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",163.125,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",166.875,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",170.625,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",174.375,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",178.125,78.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",-178.125,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",-174.375,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",-170.625,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",-166.875,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",-163.125,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",-159.375,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",-155.625,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",-151.875,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",-148.125,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",-144.375,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",-140.625,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",-136.875,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",-133.125,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",-129.375,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",-125.625,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",-121.875,76.25,-10.069982547993,4.73019197207679,1.32286212914485,1034.94589877836,5.6043630017452,-28.5823734729494,34.189092495637,0.239005235602094,-24.183595113438,1.57155322862129,-24.183595113438,122.397033158813,25.5331588132635,2.08289703315881,63.8769633507853,60.912739965096,9.55497382198953,51.4197207678883,9.55497382198953
"497",-118.125,76.25,-10.1614882506527,5.0940274151436,1.37721932114883,1085.86429503916,6.38603133159269,-29.3293407310705,35.7161879895561,0.653394255874674,-24.4900130548303,2.41948433420366,-24.8157963446475,128.55319843342,24.0822454308094,3.15274151436031,54.6236945169713,59.3364882506527,12.4598563968668,50.8371409921671,12.7333550913838
"498",-114.375,76.25,-10.5076017811705,5.31641221374046,1.39459287531807,1115.08517811705,6.80578880407125,-29.9939885496183,36.7993002544529,0.992970737913486,-25.0349554707379,2.63540076335878,-25.3994910941476,130.493002544529,22.1482188295165,3.12786259541985,56.4631043256997,60.7280534351145,12.0229007633588,50.3511450381679,12.2840330788804
"499",-110.625,76.25,-9.84168133802817,5.55132042253521,1.47759683098592,1104.48648767606,7.43358274647887,-29.2076144366197,36.6411091549296,0.705633802816901,-23.4805897887324,3.07645246478873,-24.4680017605634,101.686179577465,17.2473591549296,1.88468309859155,60.4379401408451,49.3776408450704,8.40008802816901,40.0149647887324,9.16329225352113
"500",-106.875,76.25,-8.65044580009385,5.09052088221492,1.49253871421868,1022.4160957297,6.3346316283435,-26.8826841858282,33.2183481933365,1.38503050211168,-21.6777099953074,2.64852182074144,-22.3064758329423,89.208352885969,15.9286719849836,0.169404035664007,61.2346316283435,43.6663538244955,6.42702956358517,40.6175504458001,7.62599718442046
"501",-103.125,76.25,-9.05861062463514,5.50046701692936,1.59871570344425,1030.27332165791,5.49772329246935,-27.9010507880911,33.3991827203736,1.61371862230006,-22.8018096906013,1.99731465265616,-22.9148861646235,119.105078809107,19.9562171628722,0.983654407472271,60.4640980735552,57.0478692352598,9.15703444249854,56.1949795680093,9.38762405137186
"502",-99.375,76.25,-8.78623912342894,5.70141798259749,1.64128262971318,1038.88124395746,5.66152110860458,-27.9818562681276,33.6432484692233,2.12829519819529,-22.8319368353207,2.27560425394779,-22.8319368353207,149.931679020303,26.9632613599742,2.90654205607477,59.5526909442475,71.3009990331937,12.2320335159523,70.4869481147277,12.2330003222688
"503",-95.625,76.25,-7.86566191446029,5.69152749490835,1.68126272912424,1011.16643584521,6.22549898167006,-26.587983706721,32.8136456211813,2.88399185336049,-21.4953156822811,2.93303462321792,-21.5312016293279,168.294093686354,32.1270875763747,3.86802443991853,58.6171079429735,79.3841140529532,15.1112016293279,78.8765784114053,15.1193482688391
"504",-91.875,76.25,-7.85541510078579,5.40621797061838,1.5721557909122,1023.80382644346,6.99077553809361,-26.3373761530577,33.3269900922446,3.1183464297916,-21.5422617014008,3.4916296549368,-21.5422617014008,166.409976084728,31.4629313290058,4.43730782371028,57.9928254185173,78.6276050563717,16.9217628971643,77.9651520327981,16.9227878373762
"505",-88.125,76.25,-7.29214692843572,5.19566181127296,1.41029132362255,1127.45300823306,9.15823305889804,-26.487872070931,35.6459784673844,3.8435718809373,-21.8552248258391,6.02688410386321,-21.9308423052565,175.050664977834,29.4531348955035,4.93001899936669,56.2571247625079,82.5579480683977,18.3587713742875,74.6766941101963,18.3796706776441
"506",-84.375,76.25,-9.53414006179197,5.18135942327497,1.34119464469619,1155.52152420185,8.47767765190525,-28.7236611740474,37.2021112255407,0.675283213182286,-23.9931771369722,4.75823892893924,-24.2518280123584,238.534500514933,36.4361483007209,7.99279093717817,48.1768795056643,101.215756951596,29.903192584964,84.0921730175077,29.9667868177137
"507",-80.625,76.25,-10.5288882803943,5.44088170865279,1.3644578313253,1168.0269441402,8.23474808324206,-30.2078860898138,38.442004381161,-0.63091456736035,-24.3014786418401,4.08726725082147,-25.3697426067908,251.08269441402,35.7990142387733,9.61719605695509,43.61856516977,99.3970427163198,34.2916210295728,81.0380613362541,34.9548192771084
"508",-76.875,76.25,-9.84731861198738,5.87223974763407,1.48958990536278,1173.38769716088,8.02744479495268,-30.192429022082,38.2179810725552,2.73753943217666,-23.6242902208202,4.47192429022082,-24.9895899053628,187.8738170347,27.01261829653,7.12933753943218,45.2460567823344,73.7003154574133,23.9053627760252,65.4195583596214,25.9022082018927
"509",-73.125,76.25,-9.51981981981982,6.13783783783784,1.77387387387387,988.134234234234,6.63693693693694,-27.0675675675676,33.7009009009009,2.38108108108108,-21.0783783783784,2.90990990990991,-22.1531531531532,170.972972972973,25.7567567567568,6.99099099099099,40.8288288288288,66.981981981982,23.1801801801802,61.4504504504505,26.1441441441441
"510",-69.375,76.25,-8.68783068783069,5.6457671957672,1.65634920634921,957.164973544973,6.92640211640212,-26.1956084656085,33.1210582010582,0.243650793650794,-20.3477248677249,3.56243386243386,-21.1651322751323,211.972486772487,27.831746031746,10.1497354497355,31.9925925925926,71.8555555555556,33.4820105820106,64.7248677248677,37.5285714285714
"511",-65.625,76.25,-10.2042603153304,5.04495135860449,1.44914458235491,996.053237168735,6.04773565917477,-27.5905065414291,33.6384770211339,-4.20073800738007,-22.0911103656491,2.90670915800067,-22.9449849043945,295.315330426032,37.0935927541094,15.3545790003355,29.5236497819524,101.079503522308,48.4417980543442,83.8064407916806,52.7346528010735
"512",-61.875,76.25,-11.1036468984322,4.4007839127471,1.27856169052488,1004.80429447853,5.45688479890934,-27.807430129516,33.2646898432175,-6.47341513292434,-22.5451942740286,2.43752556237219,-23.5094069529652,378.941036128153,45.9529652351738,19.5282890252215,29.3394683026585,133.007498295842,62.4788684389911,104.842194955692,67.2924335378323
"513",-58.125,76.25,-10.6610057532495,4.05755380353718,1.21508629874281,974.944150862987,5.47445131046239,-26.700916258257,32.1744086937993,-3.76646068612828,-20.9949499254208,2.44664393777967,-22.5425527381206,398.955891753676,49.1327509056041,20.6181546984871,31.4886000426167,141.799701683358,66.4361815469849,113.679948860004,71.8129128489239
"514",-54.375,76.25,-13.1174074074074,3.40488888888889,1.008,991.070222222222,3.10001851851852,-29.1027037037037,32.2023888888889,-9.70172222222222,-21.5996481481481,0.278462962962963,-25.0618703703704,545.489444444444,63.3942592592593,30.6092592592593,26.857962962963,185.264259259259,100.461851851852,151.427222222222,108.700740740741
"515",-50.625,76.25,-15.1857407407407,3.38909259259259,0.970851851851852,1026.21838888889,2.00835185185185,-31.0835925925926,33.0915740740741,-11.2478703703704,-18.7496666666667,-1.03066666666667,-27.2308888888889,694.772592592593,77.0516666666667,41.3440740740741,22.3727777777778,225.666111111111,137.576851851852,188.039259259259,148.800925925926
"516",-46.875,76.25,-16.8644074074074,3.46131481481481,0.9825,1050.23835185185,1.07533333333333,-32.5243888888889,33.6007222222222,-16.0799074074074,-14.4278333333333,-2.19081481481481,-28.9195740740741,892.839259259259,99.3842592592593,55.0635185185185,20.3311111111111,284.815925925926,178.854259259259,230.709814814815,201.127407407407
"517",-43.125,76.25,-18.0252037037037,3.49883333333333,1.007,1047.76277777778,-0.0608703703703704,-33.2124074074074,33.1516666666667,-17.4514259259259,-13.9498518518519,-3.30077777777778,-29.8570185185185,1105.66425925926,126.701111111111,70.0661111111111,21.2368518518519,358.69962962963,218.033333333333,269.089814814815,250.618888888889
"518",-39.375,76.25,-18.0338888888889,3.62901851851852,1.07457407407407,1026.36818518519,-0.516851851851852,-32.9326481481481,32.4159074074074,-17.3399814814815,-8.31403703703704,-3.64781481481482,-29.6046666666667,1221.97333333333,141.557407407407,75.5077777777778,23.5512962962963,407.883888888889,232.984259259259,280.095555555556,273.765740740741
"519",-35.625,76.25,-17.8872592592593,3.83298148148148,1.14401851851852,1005.32212962963,-0.936277777777778,-32.8197407407407,31.8833148148148,-17.0949444444444,-7.07492592592593,-3.85927777777778,-29.225962962963,1275.77240740741,153.386481481481,72.7214814814815,27.1040740740741,443.836296296296,232.028518518519,277.395185185185,277.551481481481
"520",-31.875,76.25,-17.8355,4.02188888888889,1.22092592592593,991.926685185185,-1.34777777777778,-32.8703518518519,31.5222962962963,-16.2153148148148,-7.21062962962963,-4.03896296296296,-29.0438518518518,1255.88259259259,154.039444444444,67.6625925925926,28.3662962962963,440.20037037037,226.78,270.073703703704,263.926666666667
"521",-28.125,76.25,-18.4460555555556,6.36451851851852,1.87366666666667,969.362814814815,-1.42424074074074,-34.4440925925926,33.0216666666667,-10.7768148148148,-8.43144444444444,-5.17353703703704,-29.5408888888889,1032.71351851852,131.619074074074,60.1861111111111,23.2062962962963,336.387962962963,206.299814814815,261.667222222222,227.435555555556
"522",-24.375,76.25,-14.223795404003,6.3391957005189,1.92227575982209,925.083765752409,1.81636397331357,-30.1986471460341,32.0140289103039,-6.8047257227576,-7.88207931801334,-1.72557449962936,-24.9902149740549,679.881578947368,86.0822831727205,35.3270941438102,25.6317642698295,220.901779095626,126.430504077094,171.577279466271,154.889177168273
"523",-20.625,76.25,-7.39249683143219,6.49946768060836,2.11444866920152,848.2354626109,6.85961977186312,-23.2109252217997,30.0705196451204,-0.86169835234474,-4.37515842839037,3.61275031685678,-17.7875538656527,331.05525982256,39.4240811153359,14.0704689480355,28.3325728770596,106.478073510773,51.4395437262357,80.8408111533587,79.8316856780735
"524",-16.875,76.25,-4.91526195899772,6.36583143507973,2.35535307517084,700.757858769932,7.18063781321185,-19.3574031890661,26.5382687927107,2.59772209567198,-3.72984054669704,3.72710706150342,-14.0660592255125,244.28701594533,29.5763097949886,7.57858769931663,31.7084282460137,79.4806378132118,31.3826879271071,77.1822323462415,60.9020501138952
"525",-13.125,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",-9.375,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527",-5.625,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528",-1.875,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529",1.875,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530",5.625,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531",9.375,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532",13.125,76.25,-0.309248554913295,3.60115606936416,1.81849710982659,535.553179190751,10.2549132947977,-9.10173410404624,19.3578034682081,4.14277456647399,0.134682080924856,7.06878612716763,-6.34219653179191,426.034682080925,49.3121387283237,20.8150289017341,21.2254335260116,134.953757225434,76.9942196531792,111.606936416185,108.075144508671
"533",16.875,76.25,0.63955296404276,3.50524781341108,1.81166180758017,509.172886297376,11.320019436346,-7.54081632653061,18.8606413994169,4.58532555879495,0.796501457725947,7.89271137026239,-4.7913508260447,367.180758017493,43.9455782312925,19.5179786200194,21.6608357628766,118.703595724004,68.067055393586,95.2244897959184,88.8338192419825
"534",20.625,76.25,4.15757575757576,2.99393939393939,1.89393939393939,402.890909090909,13.8484848484848,-1.48787878787879,15.3181818181818,6.74848484848485,6.48787878787879,10.2818181818182,1.09393939393939,401.878787878788,44.3333333333333,19.5757575757576,23,128.060606060606,67.3333333333333,107.515151515152,100.666666666667
"535",24.375,76.25,4.25035971223022,3.46474820143885,2.16474820143885,395.580575539568,14.194964028777,-1.48345323741007,15.6769784172662,5.38992805755396,5.42805755395683,10.2158273381295,1.2158273381295,469.424460431655,48.6690647482014,24.5107913669065,20.1654676258993,141.841726618705,83.0647482014388,113.093525179856,124.884892086331
"536",28.125,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537",31.875,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538",35.625,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539",39.375,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540",43.125,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",46.875,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542",50.625,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543",54.375,76.25,1.04782608695652,6.51521739130435,2.3,641.113043478261,17.9152173913043,-9.85,27.7608695652174,6.45,0.86304347826087,10.4695652173913,-5.13695652173913,403.652173913043,45.3260869565217,21.0434782608696,21.6521739130435,123.934782608696,66.6086956521739,122.434782608696,92.7608695652174
"544",58.125,76.25,-2.06942392909897,7.18072378138848,2.48035450516987,678.978064992614,14.6949039881832,-13.6836041358936,28.3810930576071,3.05952732644018,-1.17163958641064,7.62592319054653,-9.16144756277696,467.922451994092,50.6189069423929,25.5059084194978,18.8943870014771,140.06646971935,85.5524372230428,120.621122599705,122.415805022157
"545",61.875,76.25,-1.9835843373494,6.3890562248996,2.22203815261044,680.266365461847,14.1746485943775,-13.9347891566265,28.1089357429719,3.90346385542169,-1.30471887550201,7.7484437751004,-9.41275100401606,408.183232931727,45.7339357429719,22.984437751004,20.7163654618474,125.662148594378,73.7028112449799,117.937248995984,100.54016064257
"546",65.625,76.25,-0.663961235614779,5.87086614173228,2.35911568746214,562.599454875833,12.9854633555421,-11.3915808600848,24.3772864930345,3.4435493640218,-1.13119321623259,7.63440339188371,-6.8740157480315,353.757116898849,43.1611144760751,19.3930950938825,24.5978195033313,112.520896426408,62.2483343428225,107.757722592368,86.4451847365233
"547",69.375,76.25,-0.108141592920354,5.4787610619469,2.30477876106195,531.156814159292,13.1366371681416,-10.2571681415929,23.3957522123894,-1.20566371681416,-2.24407079646018,8.08601769911504,-5.53752212389381,368,49.9150442477876,17.8194690265487,30.8902654867257,118.175221238938,56.1946902654867,106.196460176991,89.4601769911504
"548",73.125,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",76.875,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",80.625,76.25,-4.11158536585366,5.68414634146342,1.63841463414634,869.346341463415,13.1067073170732,-20.365243902439,33.4707317073171,8.12865853658537,-9.50365853658537,8.12865853658537,-15.5865853658537,337.737804878049,44.1951219512195,15.4634146341463,33.2560975609756,122.591463414634,49.8048780487805,122.621951219512,64.7073170731707
"551",84.375,76.25,-4.24594594594595,5.76486486486486,1.7,848.978378378378,12.5945945945946,-20.1,32.7,7.67837837837838,-9.66486486486486,7.67837837837838,-15.4459459459459,307.351351351351,42.2162162162162,13.027027027027,37.7297297297297,118.891891891892,42.5675675675676,118.945945945946,53.1351351351351
"552",88.125,76.25,-5.26086286594761,7.31725731895223,1.84946070878274,1035.42711864407,14.875500770416,-23.7770416024653,38.6545454545455,8.70832049306626,-14.9676425269646,8.71617873651772,-18.453312788906,321.359013867488,47.3882896764253,14.1926040061633,41.0493066255778,131.724191063174,45.0061633281972,130.080123266564,48.9830508474576
"553",91.875,76.25,-6.43836734693878,7.89900874635569,1.90565597667638,1084.97294460641,14.5433819241983,-25.5572011661808,40.1005247813411,7.6931195335277,-18.01527696793,7.80052478134111,-20.1149271137026,343.821574344023,50.8857142857143,15.8787172011662,37.2309037900875,136.715451895044,51.7696793002915,128.317201166181,52.7142857142857
"554",95.625,76.25,-6.76309681697613,8.00659814323607,1.93116710875332,1082.00978116711,14.5689655172414,-25.6157161803714,40.1855769230769,7.46972811671088,-19.426724137931,7.61356100795756,-20.4045092838196,342.841843501326,46.5474137931034,17.006299734748,31.9101458885942,126.914124668435,53.6644562334218,123.145888594164,54.1883289124668
"555",99.375,76.25,-6.60120160213618,8.37890520694259,1.96688918558077,1126.47660213618,15.1949933244326,-26.3365821094793,41.5307743658211,7.5220961281709,-20.8363818424566,8.00774365821095,-20.9217623497997,354.83344459279,44.7510013351135,18.9846461949266,27.7736982643525,124.168558077437,59.1502002670227,120.215287049399,59.2116154873164
"556",103.125,76.25,-6.93490151080512,8.42287244214955,2.1081277490916,1068.00533562823,12.9808185121438,-26.2031363549436,39.1841461082425,6.03136354943584,-19.8080512526296,6.52595142474661,-20.8481927710843,363.64390896921,44.2874354561102,19.0875884490342,26.2363740676994,126.189519984701,64.2467010900746,123.429145152037,64.6924842226047
"557",106.875,76.25,-7.80639870639871,8.2946176946177,2.04132594132594,1099.42125202125,12.4762993762994,-27.268121968122,39.7460152460152,5.61092631092631,-21.1352506352506,6.04312774312774,-21.9883344883345,353.329637329637,44.7819357819358,17.9136059136059,27.9059829059829,124.672441672442,60.7842457842458,123.333564333564,61.3908523908524
"558",110.625,76.25,-8.41233022636485,8.05169107856192,1.86018641810919,1189.01097203728,13.243568575233,-28.9877230359521,42.2323834886818,6.27246338215712,-22.7899067909454,6.58620505992011,-23.5072969374168,317.883888149134,41.3512649800266,16.4037283621838,28.5685752330226,112.442876165113,53.1992010652463,111.596804260985,54.6037283621838
"559",114.375,76.25,-7.70308571428571,7.74251428571429,1.76674285714286,1206.55542857143,13.5878857142857,-28.9785142857143,42.5674285714286,7.20308571428571,-21.9118857142857,7.27862857142857,-23.0140571428571,266.100571428571,33.336,13.8445714285714,28.9051428571429,93.1028571428571,44.1782857142857,92.7165714285714,46.9851428571429
"560",118.125,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",121.875,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",125.625,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",129.375,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",133.125,76.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",136.875,76.25,-7.54208059981256,9.42193064667292,2.41565135895033,983.739362699156,11.2597000937207,-27.0181818181818,38.2797563261481,4.185473289597,-19.3465791940019,4.185473289597,-21.4548266166823,198.629803186504,31.6466729147142,6.16026241799438,49.3045923149016,86.7122774133083,20.1218369259606,86.7188378631678,21.4104967197751
"566",140.625,76.25,-7.53319653442773,9.12749658002736,2.4515731874145,939.630916552668,10.0454172366621,-26.5020975832193,36.5476060191518,3.43821249430005,-20.2391244870041,3.43821249430005,-20.9063839489284,144.568171454628,24.2995896032832,4.30141358869129,55.1509347925217,67.4322845417237,14.2877336981304,67.4322845417237,14.75056999544
"567",144.375,76.25,-7.64276841171251,8.38633540372671,2.35173025732032,914.442679680568,8.82724046140195,-26.1495119787045,34.977107364685,2.74924578527063,-20.1492457852706,2.74924578527063,-20.7353149955634,140.26264418811,24.0594498669033,3,63.3842058562555,69.6699201419698,11,69.6708074534161,11.5119787045253
"568",148.125,76.25,-7.91900621118012,7.7311801242236,2.09354037267081,993.33701863354,8.61639751552795,-27.4411180124224,36.055652173913,3.31863354037267,-19.6141614906832,3.31863354037267,-22.0940372670807,165.529192546584,25.6173913043478,4.00621118012422,51.9664596273292,70.0795031055901,14.704347826087,70.0906832298137,17.5155279503106
